GeneName	padj	log2FoldChange
Dip2a	0.9519145672292327	-0.025804864326888357
Pcnt	0.2764764973243971	-0.25212437558896966
2610028H24Rik	0.702815883165431	0.43505225896667277
Ybey	0.7899632682175846	-0.0724771737597339
Mcm3ap	0.376425254491365	-0.2217153470258103
Lss	0.9786517504785095	0.014375641670676554
Col6a2	0.6088696923442098	0.2523496726841572
Col6a1	0.16881879416668977	0.4750690320745047
Pcbp3	0.8359966354080968	-0.10678805327475249
Slc19a1	0.6315532337951495	-0.30432205255905553
Col18a1	0.49843167597135846	-0.4404433157452449
Pofut2	0.5394452883246873	-0.37214551852236505
Adarb1	0.7044192107506466	-0.16259851608491638
Fam207a	0.5091157137058897	-0.3988882064295427
Itgb2	0.5689419500464195	-0.3038861240058188
Pttg1ip	0.6800912548041763	0.10769650747504983
Sumo3	0.5378294814841518	0.14676861268755428
Ube2g2	0.2991788341030109	-0.412806269753951
Lrrc3	0.7065029578826248	-0.2672390542291828
1810043G02Rik	0.8537725770826047	-0.11568739191065376
Pfkl	0.7226859431678172	-0.2737408612186127
Icosl	0.45408327318003716	-0.30271829875288525
D10Jhu81e	0.4684311236579163	-0.3092697210232544
Pwp2	0.416516079191499	-0.2769674485268825
Trappc10	0.2924899581009624	-0.19685999440125757
Agpat3	0.7720657680720693	-0.11547154917052972
Gm10146	0.970968933357959	0.029264216699249054
Rrp1	0.3046616581223966	-0.377853232974414
Cstb	0.17650892376443786	-0.3694403516048167
Ilvbl	0.8221922642355667	-0.09966241905386247
Syde1	0.9848320103708631	0.008235248972031867
2610008E11Rik	0.347868952020988	0.3726407614544802
Ppap2c	0.9468860422583745	0.07176360893388743
Mier2	0.5762996852702459	-0.35187779912781497
C2cd4c	0.7295225520125244	-0.3345559667101822
Shc2	0.9121463780599447	-0.05636193601886704
Odf3l2	0.7865763322914464	0.3385765865518117
Tpgs1	0.7171556159512434	-0.4127317318770243
Cdc34	0.34304131536424326	-0.5248170052228461
Gzmm	0.2006242788017684	-0.45846096275512643
Bsg	0.6081824350181323	0.1499807993756309
Hcn2	0.8199332270670852	0.16953405979839703
Polrmt	0.44277566802463686	-0.5734366628560906
Rnf126	0.9893457209792388	-0.012967118871163462
Fstl3	0.5185047258082522	-0.33044768283758247
Palm	0.6038590936746209	-0.41556392318848756
E130317F20Rik	0.9108203603041669	0.06109562638870835
Ptbp1	0.5822581359997092	-0.23995938047235
Cfd	0.3173248199067809	1.7421676656063592
Med16	0.2423297685281808	-0.7022747992687808
R3hdm4	0.25619442328366543	-0.3735162613833903
Arid3a	0.41194641340959975	-0.40395501042837983
Wdr18	0.34320201850454646	-0.48600519467358183
Tmem259	0.12972093066265877	-0.7268613396266662
Cnn2	0.4820295747439191	-0.38460436579635793
Abca7	0.10704545627381848	-0.7681068342114915
Hmha1	0.13451005957157094	-0.8347664297121052
Polr2e	0.4000764265314727	-0.5936391080898493
Gpx4	0.42474180744082346	-0.35851353071250697
Sbno2	0.21373472359639073	-0.7546675865334995
Stk11	0.5224797767267609	-0.3372559985072773
Dos	0.6073372424287826	0.3336645170367859
Atp5d	0.39294707906679077	-0.6177264910212822
Midn	0.6278908978262314	-0.2977066162324551
Cirbp	0.5046455202970783	-0.39751081785985326
1600002K03Rik	0.42997995267371303	-0.4335076236799557
Mum1	0.7603498762503753	-0.1685887863493747
Ndufs7	0.5429679568126486	-0.47733635296042526
Gamt	0.31101930736195027	-0.710730354686042
Dazap1	0.4901484761474007	-0.19260553972712915
Rps15	0.4354753883511532	-0.6235440188363421
Apc2	0.6424363997470259	-0.6386773063151678
2310011J03Rik	0.24454488125151613	-0.7268957141468806
Pcsk4	0.713223032287712	-0.41061037741920253
Reep6	0.5774374757369705	-0.34805467378852606
Adamtsl5	0.061586726796443905	-0.5271885460076162
Plk5	0.9912703407301725	-0.013207110886452086
Mex3d	0.938196310256596	0.03621936427213018
Mbd3	0.338789989603026	-0.7357747521999889
Uqcr11	0.5185047258082522	-0.5602312588029611
Tcf3	0.5269171519387622	-0.48612981070858263
Rexo1	0.5090234782668577	-0.46756115316376934
Klf16	0.8991321551354325	-0.07540933730788445
Abhd17a	0.5244073051193257	-0.48506959486848544
Gm29093	0.8064526341842562	-0.1880647813575766
Adat3	0.43738205994728785	-0.46794417428112683
Scamp4	0.43621182327996594	-0.4665511943001334
Csnk1g2	0.4490290491540456	-0.49998231064174703
Btbd2	0.43207005299580015	-0.613824349499867
Mknk2	0.01758575788706159	-1.0838595303175267
Mob3a	0.4829983012169826	-0.287610291063196
Izumo4	0.44471121314338147	-0.52002626339967
Ap3d1	0.35464145554065474	-0.34503812450640564
Dot1l	0.42997995267371303	-0.34869568604881257
Plekhj1	0.3773118009451697	-0.3731257877598464
Sf3a2	0.4000411697080837	-0.5508069944497778
Jsrp1	0.3680102948569026	-0.6280671835116851
Oaz1	0.3573853976297813	-0.517302132999085
Mir1982	0.9673591207486814	-0.03360677134267593
Lingo3	0.3208467925473477	0.3010411654390125
Lsm7	0.333661266745184	-0.6742386811312334
Sppl2b	0.4886194088879043	-0.42656274653092463
Timm13	0.2670606192569439	-0.872046679856459
Lmnb2	0.03897124223784095	-0.8130618760725953
Gadd45b	0.5061630318200069	0.5354027444768353
Gng7	0.8025469955247512	0.12991514220133737
Slc39a3	0.5482600901878605	-0.36038333156244784
Sgta	0.6071439695101931	-0.29991862673402186
Thop1	0.44510019586599225	-0.501040250174354
Map2k2	0.45408327318003716	-0.5475172803410415
Zbtb7a	0.22699588193754006	-0.3171476822497944
Pias4	0.338789989603026	-0.6119867234835702
Eef2	0.4558386014290363	-0.43560366645282456
Dapk3	0.09883201777983279	-1.0162241868995887
Atcayos	0.4368076316029024	0.18162768403070925
Nmrk2	0.25619442328366543	-0.8125637932609244
Zfr2	0.2068778616664461	-0.5776797773043498
Mrpl54	0.31101930736195027	-0.45478404113612614
Apba3	0.40099233055351996	-0.6229386986590207
Mir3057	0.5374475608238822	-0.45323103140467713
Pip5k1c	0.6656856002037155	-0.2610808974273136
Cactin	0.4326448708309536	-0.5814270713212176
Tbxa2r	0.798004523134098	-0.40015775449660795
Hmg20b	0.5169060305074022	-0.3561942209425962
Mfsd12	0.5001478313202209	-0.5057193518268968
Fzr1	0.3505169628164249	-0.6600957066664824
Dohh	0.36808087918879895	-0.5983031254127406
Smim24	0.49590083246424393	-0.7163711340698644
Nfic	0.3284114736253524	-0.3658191297108798
Ncln	0.3284114736253524	-0.6962264579161399
S1pr4	0.738373574679073	-0.35896647581500135
Gna11	0.35566563695498166	-0.4565909015207918
Aes	0.43738527640876773	-0.35962566422885434
Tle2	0.470684216996209	-0.33797385685268116
Tle6	0.8862795187169451	-0.07549875676741626
BC025920	0.26664590237982716	0.3026329472602898
Sirt6	0.5031224649714445	-0.4273828656823876
Ankrd24	0.9227371066289934	-0.043087899343389024
Gm10778	0.9717566693843038	-0.03646795487505623
Zfp433	0.38440438211674	0.4873908728516095
Zfp873	0.7620090750288918	0.15251279037065768
AU041133	0.7992625649908744	0.2336851820223382
Zfp938	0.7814835820619845	0.0899265136714067
Gm4924	0.85672720840935	-0.1742858743816124
Ap3m1-ps	0.4521778486670053	0.514723539118931
1190007I07Rik	0.38929208146784294	0.227363810094533
Tdg	0.6852438045284281	-0.12544266231693968
Glt8d2	0.1255810251218705	0.6441095792100117
Hcfc2	0.6333338825645426	0.168717529486307
Nfyb	0.2338145380235774	0.33246666030764227
Txnrd1	0.6057892504558461	-0.16899117213608067
Gm4799	0.7287971678679926	-0.17827276870141484
Chst11	0.24481962458408724	0.39538778133783786
Slc41a2	0.9509813921638297	0.04284741048508117
D10Wsu102e	0.4820295747439191	0.20453934154301598
Aldh1l2	5.350683328868479e-5	1.1710315844231358
A230046K03Rik	0.9254766183859094	-0.050273360214382695
Appl2	0.27187769676122736	0.27952612929384196
1500009L16Rik	0.8340197322330172	0.16871414607650537
Nuak1	0.5177874003189575	0.24342523812431358
Ckap4	0.9840702980999589	-0.010270387963790711
Tcp11l2	0.8803449356921526	0.057943368281319976
Gm17249	0.994464112214431	-0.005163725798450616
Polr3b	0.9018215514821241	-0.03121434633142754
Ric8b	0.11521177639884529	0.4267007173740696
Fhl4	0.5846921291348659	-0.42923377584850375
Tmem263	0.7522597225169846	0.1636306292309774
Mterf2	0.34312585976261667	0.3953592084792063
Cry1	0.7227296989004924	-0.17256997517478084
Gm8394	0.622599911778482	0.16710684353951594
Btbd11	0.8578402434154951	0.10772656021059489
Pwp1	0.5310272953627888	0.16283755977857628
Prdm4	0.5282703706692392	0.15841275358558174
Rtcb	0.9363847007670228	-0.024925432379359475
Fbxo7	0.18795594418580405	0.2457639779370023
Timp3	0.6361826352078025	0.19315155561523173
1810014B01Rik	0.11922084136379894	0.4540793446133708
Hsp90b1	0.4577329120337951	0.2800932626750017
Gm15344	0.2306747016296739	0.32842185589891654
Gm25745	0.4956841312367647	-0.609895323683497
BC030307	0.5359818000047444	0.18396272645487177
Fabp3-ps1	0.5549460623784305	-0.2815449544209331
Nt5dc3	0.253744395909523	0.3028444887059026
Stab2	0.3224287174985182	0.5348895880424911
Gm16271	0.9462054624931904	0.0521661000735605
1700113H08Rik	0.5129179716135023	0.36183616348497294
Igf1	0.005180874210318005	0.7615502361166036
Nup37	0.37579633890321096	0.298280162428748
Ccdc53	0.6315368845231256	0.10823000580439025
Dram1	0.6133102179340653	0.38157739526391016
Gnptab	0.19495478043703732	0.264247549192107
Chpt1	0.6801934712864053	0.17671686800916087
Mybpc1	0.501430235487024	-0.235643263653751
Arl1	0.5926562698926172	0.19239264374226336
Utp20	0.9414438750387808	-0.026050265957877877
Ano4	0.961343545710751	-0.048474356036544944
Gas2l3	0.6777082915573427	0.29057117705257945
Scyl2	0.8100412720703948	0.11707414783696748
1500026H17Rik	0.8211389805166786	0.12451219785125997
Actr6	0.8954523543618645	0.06903306123158041
Uhrf1bp1l	0.7410438471401751	-0.11009403566177012
Apaf1	0.5510488325409697	0.18220043518761928
Ikbip	0.23123057999414282	0.2867537684891418
Slc25a3	0.41680660334566644	0.2137731625507616
Gm24119	0.7081532664345281	0.19012763690081697
Tmpo	0.6972503773079187	0.15563605050585103
Rmst	0.7552094950174479	0.22117134191353222
Nedd1	0.7196202607772333	0.13084676023447403
Cfap54	0.33401248691972457	0.4901959320178299
Cdk17	0.7185572502026334	0.2136931840352484
Elk3	0.7254894497408398	-0.1665510393087285
Lta4h	0.9734484745987227	0.007305295447205411
Snrpf	0.5726818376540467	0.16319846933673635
Ntn4	0.6629838670580832	0.16912737349122825
Gm15915	0.8609580056001862	0.12804479894755144
Gm3571	0.4824964494673588	-0.3722451507230896
Metap2	0.3324249041047222	0.32613850988038623
Vezt	0.5031224649714445	-0.18353334712344221
Fgd6	0.9059817349377253	-0.05907239964440246
Nr2c1	0.6573138016619041	0.1174614063959669
Ndufa12	0.9591947282784576	0.013301307566942209
Tmcc3	0.27807542623992604	0.3034422066937428
Cep83os	0.7099925738760087	0.20110787210612543
Cep83	0.43445505344064644	0.3260784703708706
Plxnc1	0.9256547308740746	-0.07904317513660956
Cradd	0.30777439454567124	0.2941972254208424
2310039L15Rik	0.30973399657285805	-0.49518037962602796
Socs2	0.15546853356351095	0.9920114517668622
Mrpl42	0.060814898667578436	0.319500781759723
Ube2n	0.6580327198081444	0.19392597164667252
Nudt4	0.08443592852672971	0.6504493372784961
Eea1	0.9228141478292511	0.05738294212622807
Gm20091	0.8410143424182174	0.21427321812982467
Btg1	0.38440438211674	0.2750255334258429
Dcn	0.502298171970608	0.24747148812894457
Lum	0.932854226539435	0.05769403823722614
Kera	0.012042193427857808	1.1857271219463694
Atp2b1	0.6078645362765855	0.20433712236255896
Poc1b	0.4372867129674594	0.21665143072609427
Galnt4	0.9136836072728709	0.05565895450154109
Dusp6	0.8905425081112764	-0.06091058035559464
Csl	0.933423569483917	-0.05849559613478905
Kitl	0.7181057581420563	0.21218538723720637
Tmtc3	0.7920334279947603	0.17422395391923123
Cep290	0.5431084628017231	0.2793511803585841
4930430F08Rik	0.4061703206454581	0.30283649721495576
Nts	0.1207660630397386	1.3553587584065758
Rassf9	0.6018116311234171	-0.4271241960143813
Slc6a15	0.7003104678565212	-0.34458798246335504
Tmtc2	0.19417058107664575	0.45896170728217156
Gm15663	0.7740108991605904	-0.24095758877184292
Mettl25	0.5446629890015124	0.21771553193002727
Ccdc59	0.9093923072723465	0.038498145507947
Ppfia2	0.9758912944837953	-0.030660822646046165
Acss3	0.2670606192569439	0.48492300327850923
Lin7a	0.6800912548041763	0.23656748165042712
Myf5	0.6658793792739036	-0.2653236159490554
Myf6	2.604091038713653e-4	-0.8558617947284705
Ptprq	0.355005775313518	-0.8020481636308493
Ppp1r12a	0.9815498104117902	0.011079420715500077
Pawr	0.9513323129242413	-0.03681695831569869
Nav3	0.6498766945081745	0.27992296839851194
E2f7	0.7534170774662763	0.31784788114400464
Csrp2	0.8065853012903905	0.09721174324074808
Zdhhc17	0.7256625220898362	0.1410994975184378
Gm5428	0.6350301891438993	-0.11534683917103969
Osbpl8	0.9418120219577231	-0.049332445705408436
Bbs10	0.41037756349724624	0.3144997530349364
Nap1l1	0.6695719202475227	0.17766702457301917
Phlda1	0.7603128890806129	-0.16530301796006566
Krr1	0.8308766552566467	0.0848728463744503
Glipr1	0.6186130018127113	-0.5343523308404459
Kcnc2	0.6429936637573298	0.3022147129394204
Atxn7l3b	0.476803111577372	0.2556578980211463
Trhde	0.4189278066737763	0.6101447461894692
Tbc1d15	0.7040882051480195	0.16533953307887275
Rab21	0.7382290435182124	-0.13965101496244225
Tmem19	0.4092429460206716	-0.2130695215627276
Thap2	0.7461539360445991	0.2043622863842954
Zfc3h1	0.7387216760903706	0.14305642039603758
Tspan8	0.23909099156441718	0.36245559146764905
Ptprr	0.37868252489618165	0.6289940377034403
Ptprb	0.4533405553881427	0.2703627134216879
Cnot2	0.5233006441188007	0.24541620505228198
5330438D12Rik	0.8284545570880599	0.15453415839520876
Myrfl	0.6161166376196512	-0.42588452447237796
Rab3ip	0.6338952038934546	0.1458222980589668
Best3	0.783368338386406	0.09007900598625568
Cct2	0.864414147288039	-0.042412233014352346
Frs2	0.3273037499516787	0.363558463758015
Yeats4	0.6241988666778923	0.20554385684654308
Lyz2	0.6721104487149325	-0.20999605350814138
Lyz1	0.5206781405961142	-0.34873988052341276
Cpsf6	0.9235336792347807	0.059291775700094
Cpm	0.7020601585833408	0.188479306759803
Mdm2	0.19795531818474943	-0.2824929252898666
Slc35e3	0.3489938147100913	-0.24176619335057498
Nup107	0.7415267175900132	-0.07764672315947538
Rap1b	0.54917184817133	0.36030279800322434
Mdm1	0.476803111577372	0.25644246457799325
Dyrk2	0.5726818376540467	0.20503146456380006
Cand1	0.7519398263095367	-0.13274510874669765
Helb	0.9841580349253823	0.006615757317157156
Irak3	0.5457186223072062	0.24144022103509788
Tmbim4	0.8191491966181592	0.07063083144685574
Llph	0.41004909532351685	-0.18908208887330358
Msrb3	0.3906021264738544	0.2593960086838605
Lemd3	0.9658330672174368	0.025738421172463492
Wif1	0.012804752240219866	1.2970403864105053
Tbc1d30	0.49969660864236254	-0.4956905299693556
Gns	0.9046983917563803	-0.02830898998432758
Rassf3	0.6824325487496296	-0.10896505634573982
Tbk1	0.7638617865275635	0.09244237758128601
Xpot	0.6908803613505844	0.13851260310039643
BC048403	0.7427356773214302	-0.17996626683620257
Srgap1	0.3029374889580936	0.5057012076380694
Tmem5	0.0019147812493697377	0.7076018303132536
Avpr1a	0.44460802794800697	0.48872545642568543
Ppm1h	0.5565943430499697	0.24730719371470308
Mon2	0.7940831404988494	0.07300551432714582
Usp15	0.43703252237797074	0.29805172004300534
Gm27920	0.8593806954086467	-0.23986786768276366
Slc16a7	0.21365755146446894	0.7998656908325896
Lrig3	0.9473569265414372	-0.04112290195172492
Xrcc6bp1	0.9185341397443259	0.05725460456969562
Ctdsp2	0.9037488632066555	-0.05598216929835455
Mir546	0.4703174986601311	0.2371995271595596
Avil	0.84095575375445	0.11505489146105324
Tsfm	0.43397593022114894	-0.2939094805798212
Mettl1	0.886424636435491	0.04616350825984861
09.мар	0.6110227343496565	-0.5022049594999541
Cdk4	0.4448548590155139	-0.31219340910626076
Tspan31	0.5173308883222588	-0.14788496858062553
Agap2	0.34645963864558826	-0.5077020543276507
Os9	0.5800457675592914	-0.3084025680465429
B4galnt1	0.7513484109155851	-0.2915236505349345
Slc26a10	0.8171405886839753	-0.1763236837705212
Arhgef25	0.8171405886839753	-0.08772746975862514
Dtx3	0.7369597294575885	-0.1320394232915459
Pip4k2c	0.6893481209993184	-0.11507099826677883
Kif5a	0.9287280388949113	-0.06281650197828467
Dctn2	0.3577126613543667	-0.4294212584829698
Mbd6	0.27900595978005643	-0.5774766115074089
Gm4189	0.9038942729367864	-0.12277157186724591
Ddit3	0.04738664052734216	-0.45933366368984574
Mars	0.7173042891113341	-0.1171728504158217
Arhgap9	0.5435388187881475	-0.3930323962523533
Gli1	0.5736703753900284	-0.30004252835262873
R3hdm2	0.8987367317812722	-0.03197254578859937
Stac3	0.21347205116891843	-0.3340112991359227
Ndufa4l2	0.7348800984891362	-0.25126845647098345
Shmt2	0.35784383241674367	-0.4358517542045638
Lrp1	0.8436469945370229	-0.1643882710250108
Stat6	0.6863077397227659	-0.16481514490338173
Nab2	0.84637992002944	-0.13720218332422007
Tmem194	0.79283270901645	0.09046218635722314
Myo1a	0.03897124223784095	-1.2798439633829386
Zbtb39	0.9078525685316897	-0.041347641293286004
Gpr182	0.9627023417998918	0.04833570981413032
Gm28046	0.35469771610607537	0.5871856750251694
Rdh9	0.35469771610607537	0.5871856750251694
Prim1	0.502298171970608	0.3121311962246324
Naca	0.2778229053214629	0.21024247038698166
Ptges3	0.9875029116402014	0.012077175932177761
Atp5b	0.9068043548878785	0.022440782854428236
Mir677	0.49954500847551797	0.6557420557345199
Baz2a	0.11700871020906622	-0.3213756407426257
Rbms2	0.7449723646096345	-0.06209630464973665
Spryd4	0.9046983917563803	-0.025132498869789834
Timeless	0.42120952359919744	-0.4333759200045109
Stat2	0.7552094950174479	-0.12033829727692415
Pan2	0.8734055217063319	-0.0485070504451779
Cnpy2	0.9634322839619897	0.02042575750902556
Cs	0.4359146852079659	-0.12094336661212007
Coq10a	0.8330528412811207	0.05651784104547457
Ankrd52	0.3441911774118629	-0.2616539621878701
Mir6914	0.648078901610613	0.4316884051143326
Nabp2	0.8256957249987495	-0.08825334149816287
Rnf41	0.8549859828643859	-0.07725682600217537
Smarcc2	0.9599489339381249	-0.01845302465633407
Myl6	0.7516007291501341	-0.1539214149910476
Myl6b	0.46864871663449453	-0.5526009645628701
A430046D13Rik	0.6596509099138215	0.09610716410384412
Esyt1	0.4151242458537591	-0.40442242111223153
Zc3h10	0.2525901827227608	-0.5552697169754097
Rpl41	0.476803111577372	-0.5106995083493877
Pa2g4	0.9672253032470107	-0.010036090772870631
Erbb3	0.6105427344279662	-0.1495834444688935
Rps26	0.5321680579694553	-0.3683062688295605
Ikzf4	0.33641304477008716	0.6601142315111115
Suox	0.6201141635691506	-0.12396155960921178
Rab5b	0.38440438211674	0.1550588101704927
Cdk2	0.6242487223810902	0.16657793421778755
Dgka	0.8555517805944587	0.044801700332679405
Wibg	0.527643712223224	-0.3119524279650063
Rpsa-ps2	0.34448368979221355	-0.7550138262895041
Mmp19	0.5910553377414537	0.28420805554781736
Tmem198b	0.9884469289692512	0.005736563917511516
Dnajc14	0.7512921332740622	-0.07657341874113437
Ormdl2	0.9125081198725148	-0.045854326362014225
Sarnp	0.48254949004061326	0.26546885073920157
Gdf11	0.9824450406807334	-0.009381237231793143
Cd63	0.3486883959792807	-0.20977544616781185
Rdh5	0.4634483061169306	-0.34151923374212156
Bloc1s1	0.42148824146223	-0.4165315170091401
Itga7	0.3056809190459307	-0.5129980551995637
Gm9770	0.9960036175854108	-0.003116410818037588
Pisd-ps1	0.38383470609375675	-0.5333892242981152
Sfi1	0.8051359310680462	-0.09171612339281712
Gm11400	0.46346719845535517	-0.5138246690952282
Drg1	0.6852890236596859	0.11936766951939326
Eif4enif1	0.8887574247421616	0.02885966282456004
Patz1	0.6641907342975724	-0.21116671606614165
Gm12592	0.9613244694454302	-0.04361864638480957
Gm11944	0.7732640278111346	0.15106966885336925
Pik3ip1	0.9121612440124449	-0.07534250809284464
Limk2	0.6610632270591638	-0.15389319197392606
Rnf185	0.9786326221276183	-0.009003023190799899
8430429K09Rik	0.3153013019509574	0.32176735029993275
Inpp5j	0.3946593030005902	-0.496910464512276
Selm	0.5110601717649343	-0.3718325570010406
Smtn	0.3173248199067809	-0.5241167500008117
Tug1	0.4298129789239383	0.39569301073014906
Gm27624	0.5712712113700048	0.42049182456704987
Gm27517	0.6671781757726087	0.2617067019532924
Morc2a	0.7295312513181205	0.06864520605901099
Osbp2	0.9672253032470107	0.038300346836166746
4921536K21Rik	0.7625073475436237	0.2685403326322661
Dusp18	0.592944626476349	0.43667202723946213
Slc35e4	0.266465003700884	-0.6713130669577904
Tcn2	0.6852438045284281	-0.24405681173081337
Gm11953	0.9469072521331579	0.06467175171344733
Pes1	0.24773680516205782	-0.3086078923608932
Mtfp1	0.8047740626060109	-0.0729786900477147
Sec14l2	0.9233918795386354	-0.11919244001809345
Rnf215	0.5892276150716901	-0.2913231069109074
Ccdc157	0.34792068654670516	-0.22225215958738032
Sf3a1	0.32635577102953306	-0.21948033418753254
Tbc1d10a	0.6170161663997694	-0.3022616733076391
Gatsl3	0.8034092440274397	-0.24830060762363085
Lif	0.9619798876186895	-0.048929599456474605
Mtmr3	0.6980200634762913	0.08693380293850786
Ascc2	0.502215055112189	-0.1763024061105889
Uqcr10	0.524433649684529	-0.3938625705862875
Zmat5	0.45574784689429904	-0.48125703642724293
Cabp7	0.5712712113700048	-0.4819001281338382
Nf2	0.7788231078680872	-0.06420401848147851
Nipsnap1	0.9405543866346026	-0.07662214217301987
Thoc5	0.15856072984802783	-0.3910295605328803
Ap1b1	0.5321430898381119	-0.27736087313113106
Gas2l1	0.6411291191049239	-0.23528032197872484
Ewsr1	0.2880528561911008	-0.19117598195194477
Rhbdd3	0.36355437216589376	-0.5788546248294588
Emid1	0.845844407361752	0.08153771598322428
Kremen1	0.505481275851859	-0.28567974525969414
Znrf3	0.8162457143300416	-0.08617245750452263
Xbp1	0.8340197322330172	-0.07645686827558193
Ccdc117	0.7788099785000652	0.11147088057561132
Mrps24	0.8955534757216677	0.0481019330115008
Urgcp	0.2559452473445064	-0.3557727902235389
2210015D19Rik	0.4558386014290363	-0.14671039259841986
Dbnl	0.2235728396194647	-0.5501496939223143
Pgam2	0.5772709103011374	-0.29062646225648264
Gm11966	0.29075130952614214	0.6795999964483158
Polm	0.6613711745821954	-0.21658496130454755
Aebp1	0.5381888219026015	0.28793670846181135
Pold2	0.3845442655296632	-0.5205217884552801
Gck	0.2162446016067999	-0.7831536920677052
Gm11967	0.843356691827562	-0.1269048686342231
Ykt6	0.8193469867459775	-0.04395948056835939
Camk2b	6.973243372992096e-5	-0.9387475223094913
Nudcd3	0.2606584889862543	-0.19296835114243213
Rps15a-ps6	0.7254894497408398	0.1318741271700978
Npc1l1	0.5726818376540467	-0.19538553232536326
Ddx56	0.2306747016296739	-0.5166594554362645
Tmed4	0.49843167597135846	-0.14021342409014015
Ogdh	0.4820295747439191	-0.2252426870273955
Zmiz2	0.45268619620688055	-0.4589021822000994
Ppia	0.6129365963189589	-0.14792728657371695
H2afv	0.9189248635803137	-0.024660671490352788
Purb	0.3090733323645626	0.45026856255043257
Myo1g	0.5233430290916303	-0.5230582889855344
Gm11974	0.5036081878370875	0.3947991772752733
Ccm2	0.5289299632974472	-0.41229714739245
Nacad	0.25971826400091075	-0.7998458749256581
Tbrg4	0.44712072274893866	-0.2802049629018326
Snora5c	0.8284545570880599	-0.19649398938115223
Ramp3	0.8691396949487766	-0.10830256214694449
Adcy1	2.679956783825133e-4	1.4106526119249547
Igfbp3	0.9446715117729906	-0.030860527064070158
Tns3	0.06754268525788674	-0.31607442036850153
Hus1	0.5233430290916303	0.27806994658030987
Upp1	0.6575675733852993	-0.4331706467549653
Gm11993	0.6485284304759013	-0.18499851069611833
Eif3s6-ps1	0.7855780463344613	0.2072072702387448
Zpbp	0.7900710259589068	0.27684161112138733
Gm12599	0.5973735237110334	0.4898826126357439
Ikzf1	0.9545885083111934	-0.0424006911969558
Fignl1	0.9907469887339482	0.011003655543190083
Ddc	0.6525883151801998	-0.36999198925956983
Grb10	0.38976608473310426	0.3058607596991551
Cobl	0.6052187839901143	-0.15064219734996406
Gm12002	0.6188624094128908	0.1985283292024806
Sec61g	0.18598373884244462	0.3180915677914534
Akt2-ps	0.2635726291809487	-0.3960527529214781
Gm12663	0.8347037754625746	0.09732346499154787
Egfr	0.34003145447771105	0.524886156134193
Eldr	0.7978288398606771	0.1876962608442379
Plek	0.6131920029829167	0.2977563273233864
Cnrip1	0.3053567811817626	0.3538468131911764
Gm12013	0.4514854183359184	0.5481645687169555
Ppp3r1	0.45574784689429904	0.37994662767878384
Wdr92	0.18288322143003244	0.4539074040504302
Pno1	0.5378294814841518	0.2486532145042301
C1d	0.6691236309604167	0.1639901914367914
Etaa1	0.6685781133718415	0.1626993542220752
Etaa1os	0.5233430290916303	0.5736914856365655
Meis1	0.3548864045474613	0.2077708109486977
RP23-377H12.4	0.42868272285589426	0.573500596254963
Glns-ps1	0.8864561772016891	-0.2483489606274557
Spred2	0.12629313401137932	-0.3471107031441519
Actr2	0.8402051212266843	0.09848786817500511
Rab1	0.6586814693935237	0.18648064467822403
Cep68	0.784467947317751	0.10224689566579312
Slc1a4	0.5550559146712573	0.2963834823082897
Gm12033	0.5294216204329576	-0.6489479872028329
Gm12034	0.9195667858919937	-0.10160022488066212
Sertad2	0.99538497940334425	0.0016339897826266904
Aftph	0.9865580887930806	0.007496743642404166
Lgalsl	0.055452283204186714	0.621191544889141
Peli1	0.8243318171708484	0.1020844209460759
Vps54	0.4411145515167437	0.32850177535374014
Ugp2	0.6750256775701345	0.2240842828047686
Mdh1	0.777222244083143	-0.062399973843880074
Wdpcp	0.801245815497555	-0.07939285118479868
Ehbp1	0.5820831957892665	0.16650983039008035
Tmem17	0.8323201574507298	0.10102401915069721
Gm28048	0.7165971846084449	-0.06489828882469792
B3gnt2	0.6882894935311633	-0.12484531040241396
Commd1	0.8921101412245086	0.030998329686760334
Zrsr1	0.9038942729367864	0.04510040140001468
Cct4	0.3978658911003612	0.30845411899918856
Fam161a	0.5830782326376313	0.2438109709632482
Gm12059	0.2743947486617153	0.4203261282495477
Xpo1	0.8985277280158519	0.08468572957688551
Usp34	0.3219771483207795	0.4321337175818151
Gm22753	0.9991716446189567	0.0010460031254899054
Ahsa2	0.8248972028638093	0.11277540871403247
0610010F05Rik	0.38440438211674	0.4495949058530324
Pex13	0.5737538749980634	0.20110444524462265
Pus10	0.5328036235675041	0.28343381554233615
Gm20645	0.9155160624574064	0.08077418611000776
Rel	0.963138166701342	0.044277076224141516
Papolg	0.8168128890146497	0.13721060451444936
Fancl	0.537491151887775	0.2562726333061444
Vrk2	0.2693059046285001	0.39748968749470537
Gm12070	0.9276230354162835	-0.09899612481657716
Gm6685	0.3762117809289086	0.7179857015438089
Ccdc85a	0.11922084136379894	-0.6237186475399316
Efemp1	0.8553286798313501	0.09142869922006622
Pnpt1	0.27900595978005643	0.4381873768830401
A630052C17Rik	0.7976714130804015	-0.13239072930608575
Smek2	0.493632245182231	0.31989353198839554
Cfap36	0.22417093253906084	-0.34959990851255246
Ccdc88a	0.6121837614158117	0.32193173760360266
Prorsd1	0.4957162674675631	0.2810325762525692
Mtif2	0.3336764990873997	0.3857514557020236
Rps27a	0.3885668193120921	0.21382215708812385
Gm12092	0.84637992002944	0.2309041817798026
